Date,Open,High,Low,Close,AdjClose,Volume
2/11/2014,18.950357,19.205357,18.910713,19.14143,16.860067,282256800
2/12/2014,19.176786,19.27,19.044287,19.139999,16.858807,308100800
2/13/2014,19.094999,19.458929,19.078571,19.44393,17.126511,307398000
2/14/2014,19.373928,19.499287,19.32893,19.428213,17.112675,272924400
2/18/2014,19.5,19.685356,19.486071,19.499643,17.175583,260251600
2/19/2014,19.455357,19.531786,19.083929,19.191786,16.904415,313768000
2/20/2014,19.035357,19.178572,18.892857,18.969643,16.708752,305858000
2/21/2014,19.028214,19.091785,18.735714,18.758928,16.523148,278784800
2/24/2014,18.683929,18.925714,18.657858,18.84107,16.595503,288909600
2/25/2014,18.906429,18.913214,18.607143,18.645,16.422804,231952000
2/26/2014,18.700357,18.75,18.414286,18.476786,16.274633,276217200
2/27/2014,18.469286,18.885,18.430357,18.845358,16.599279,301882000
2/28/2014,18.895714,19.026787,18.647142,18.794287,16.554295,371968800
3/3/2014,18.693571,18.951786,18.671785,18.848572,16.602108,238781200
3/4/2014,18.964287,19.022858,18.848928,18.972857,16.711584,259140000
3/5/2014,18.96143,19.098213,18.897499,19.012857,16.74682,200062800
3/6/2014,19.028214,19.087143,18.860714,18.955357,16.696173,185488800
3/7/2014,18.967501,18.999287,18.7875,18.944286,16.686413,220729600
3/10/2014,18.870001,19.047501,18.869286,18.96143,16.701515,178584000
3/11/2014,19.123215,19.240713,19.02107,19.14607,16.864153,279224400
3/12/2014,19.089643,19.191071,19,19.164642,16.880518,199326400
3/13/2014,19.194286,19.273571,18.898571,18.951786,16.693024,257742800
3/14/2014,18.885357,18.960358,18.678572,18.73893,16.505539,237199200
3/17/2014,18.84643,18.9275,18.780357,18.812143,16.570021,199544800
3/18/2014,18.782143,18.998928,18.757143,18.978571,16.716614,209647200
3/19/2014,19.009287,19.151428,18.892857,18.973572,16.712212,224756000
3/20/2014,18.924643,19.02393,18.833929,18.882143,16.63168,208398400
3/21/2014,18.997499,19.0625,18.797501,19.031071,16.762856,374046400
3/24/2014,19.229286,19.303572,19.109285,19.256786,16.961674,355700800
3/25/2014,19.339287,19.491072,19.27107,19.463928,17.144129,282293200
3/26/2014,19.518572,19.607143,19.245001,19.277857,16.980232,299768000
3/27/2014,19.286428,19.339287,19.111429,19.195,16.907251,222031600
3/28/2014,19.225714,19.247856,19.080357,19.173571,16.888376,200564000
3/31/2014,19.258215,19.314644,19.140356,19.169287,16.884607,168669200
4/1/2014,19.205713,19.352501,19.170357,19.344643,17.039061,200760000
4/2/2014,19.370714,19.41,19.295,19.376785,17.067373,180420800
4/3/2014,19.335358,19.375,19.201429,19.2425,16.949087,162344000
4/4/2014,19.278929,19.285713,18.949286,18.99357,16.72982,275251200
4/7/2014,18.857857,18.960714,18.638929,18.695356,16.467152,289850400
4/8/2014,18.756786,18.790001,18.525,18.694286,16.466209,243888400
4/9/2014,18.665714,18.946072,18.643572,18.940001,16.682648,206169600
4/10/2014,18.952856,19.008572,18.684643,18.695715,16.467468,239652000
4/11/2014,18.535713,18.672501,18.469286,18.557501,16.345737,271717600
4/14/2014,18.639286,18.648571,18.471786,18.63143,16.410852,205674000
4/15/2014,18.581072,18.629999,18.261786,18.498571,16.293827,266490000
4/16/2014,18.501785,18.610357,18.362143,18.536072,16.326857,214765600
4/17/2014,18.571428,18.848572,18.542856,18.747856,16.513409,284334400
4/21/2014,18.762142,19.004999,18.712856,18.970358,16.709385,182548800
4/22/2014,18.868214,18.993929,18.803572,18.989286,16.726053,202563200
4/23/2014,18.895,18.968929,18.730356,18.741072,16.507423,394940000
4/24/2014,20.293215,20.357143,20.026072,20.2775,17.860735,759911600
4/25/2014,20.161785,20.428213,20.14143,20.42643,17.991919,390275200
4/28/2014,20.457144,21.276787,20.448214,21.217501,18.6887,669485600
4/29/2014,21.205,21.285,21.053928,21.154642,18.633335,337377600
4/30/2014,21.165714,21.408215,21.064285,21.074642,18.56287,456640800
5/1/2014,21.142857,21.242857,20.941429,21.124287,18.606594,244048000
5/2/2014,21.155001,21.22143,21.061071,21.16357,18.641197,191514400
5/5/2014,21.076429,21.464287,21.071428,21.462856,18.904814,287067200
5/6/2014,21.492857,21.586071,21.22893,21.22893,18.698769,374564400
5/7/2014,21.258928,21.331785,20.990356,21.154642,18.633335,282864400
5/8/2014,21.008928,21.22893,20.942858,20.999643,18.600124,230297200
5/9/2014,20.876429,20.9375,20.72607,20.912144,18.522615,291597600
5/12/2014,20.981787,21.202143,20.978571,21.172501,18.753225,213208800
5/13/2014,21.142857,21.23357,21.09643,21.205713,18.782644,159737200
5/14/2014,21.158215,21.335714,21.133572,21.209642,18.786125,166404000
5/15/2014,21.239286,21.307142,21.001429,21.029285,18.626377,230846000
5/16/2014,21.022499,21.340357,20.907143,21.339643,18.901268,276256400
5/19/2014,21.351786,21.690357,21.333214,21.592501,19.125233,317755200
5/20/2014,21.589643,21.657143,21.454643,21.596786,19.12903,234836000
5/21/2014,21.565357,21.667856,21.502144,21.653929,19.179644,196859600
5/22/2014,21.664286,21.780357,21.575001,21.688213,19.210009,200760000
5/23/2014,21.6875,21.954643,21.659643,21.933214,19.427011,232209600
5/27/2014,21.995714,22.352142,21.986786,22.343929,19.790802,348866000
5/28/2014,22.357857,22.493929,22.277857,22.286072,19.739552,315481600
5/29/2014,22.423214,22.745358,22.420357,22.692142,20.099224,376474000
5/30/2014,22.785,23.006071,22.460714,22.607143,20.023933,564020800
6/2/2014,22.64143,22.672501,22.232143,22.451786,19.886332,369350800
6/3/2014,22.445,22.812143,22.4375,22.769285,20.167553,292709200
6/4/2014,22.765715,23.138929,22.718214,23.029285,20.397839,335482000
6/5/2014,23.078571,23.191786,22.950357,23.119642,20.477886,303805600
6/6/2014,23.210714,23.259287,23.016787,23.05607,20.421566,349938400
6/9/2014,23.174999,23.469999,22.9375,23.424999,20.748343,301660000
6/10/2014,23.682501,23.762501,23.3925,23.5625,20.870131,251108000
6/11/2014,23.532499,23.690001,23.3675,23.465,20.783773,182724000
6/12/2014,23.51,23.530001,22.975,23.0725,20.436119,218996000
6/13/2014,23.049999,23.110001,22.719999,22.82,20.212475,218100000
6/16/2014,22.877501,23.1875,22.862499,23.049999,20.416193,142244000
6/17/2014,23.077499,23.174999,22.950001,23.02,20.389614,118904000
6/18/2014,23.067499,23.0725,22.8375,23.045,20.411764,134056000
6/19/2014,23.0725,23.075001,22.834999,22.965,20.340906,142112000
6/20/2014,22.9625,23.137501,22.725,22.727501,20.130539,403592000
6/23/2014,22.83,22.905001,22.65,22.7075,20.112825,174776000
6/24/2014,22.6875,22.934999,22.547501,22.57,19.991034,156144000
6/25/2014,22.5525,22.674999,22.4125,22.59,20.008747,147476000
6/26/2014,22.592501,22.762501,22.450001,22.725,20.128332,130516000
6/27/2014,22.705,23,22.692499,22.995001,20.367474,256116000
6/30/2014,23.025,23.432501,23.022499,23.2325,20.577841,197929200
7/1/2014,23.379999,23.5175,23.282499,23.379999,20.708485,152892000
7/2/2014,23.467501,23.514999,23.272499,23.370001,20.699631,113860000
7/3/2014,23.4175,23.525,23.299999,23.5075,20.821409,91567200
7/7/2014,23.535,23.997499,23.525,23.9925,21.250998,225872000
7/8/2014,24.067499,24.200001,23.48,23.8375,21.113708,260888000
7/9/2014,23.860001,23.987499,23.690001,23.8475,21.122568,145744000
7/10/2014,23.440001,23.887501,23.379999,23.76,21.045071,158744000
7/11/2014,23.84,23.9725,23.715,23.805,21.084919,136072000
7/14/2014,23.965,24.2225,23.9125,24.112499,21.357281,171240000
7/15/2014,24.200001,24.2125,23.7575,23.83,21.107065,181911600
7/16/2014,24.2425,24.275,23.684999,23.695,20.987492,213585200
7/17/2014,23.7575,23.82,23.1425,23.272499,20.613262,229192000
7/18/2014,23.405001,23.684999,23.254999,23.6075,20.909988,199952000
7/21/2014,23.747499,23.75,23.43,23.485001,20.801493,156316000
7/22/2014,23.67,23.7225,23.530001,23.68,20.974201,220788000
7/23/2014,23.855,24.469999,23.7925,24.297501,21.521149,371672000
7/24/2014,24.26,24.33,24.105,24.2575,21.485708,182916000
7/25/2014,24.2125,24.459999,24.16,24.4175,21.627428,173876000
7/28/2014,24.455,24.809999,24.387501,24.754999,21.926373,221272000
7/29/2014,24.8325,24.860001,24.5625,24.594999,21.784653,172572000
7/30/2014,24.610001,24.674999,24.4175,24.5375,21.733723,132040000
7/31/2014,24.290001,24.362499,23.8325,23.9,21.169071,227372000
8/1/2014,23.725,24.155001,23.702499,24.032499,21.286427,194044000
8/4/2014,24.092501,24.145,23.7925,23.897499,21.166849,159832000
8/5/2014,23.84,23.92,23.59,23.780001,21.062782,223732000
8/6/2014,23.6875,23.870001,23.6775,23.74,21.027349,154232000
8/7/2014,23.7325,23.987499,23.525,23.620001,21.025127,186844000
8/8/2014,23.565001,23.705,23.32,23.684999,21.082977,167460000
8/11/2014,23.817499,24.02,23.709999,23.997499,21.361153,146340000
8/12/2014,24.01,24.219999,23.9025,23.9925,21.356703,135180000
8/13/2014,24.0375,24.309999,24.01,24.309999,21.639326,127664000
8/14/2014,24.3325,24.3925,24.200001,24.375,21.697182,112464000
8/15/2014,24.475,24.547501,24.215,24.495001,21.803995,195804000
8/18/2014,24.622499,24.842501,24.495001,24.790001,22.066593,190288000
8/19/2014,24.852501,25.17,24.83,25.1325,22.371458,277596000
8/20/2014,25.110001,25.272499,24.987499,25.1425,22.380363,210796000
8/21/2014,25.1425,25.235001,25.0275,25.145,22.382595,133912000
8/22/2014,25.0725,25.3675,25.047501,25.33,22.547264,176736000
8/25/2014,25.4475,25.5425,25.32,25.385,22.59622,161080000
8/26/2014,25.355,25.375,25.215,25.2225,22.451576,132608000
8/27/2014,25.254999,25.6425,25.174999,25.532499,22.727522,209476000
8/28/2014,25.397499,25.695,25.389999,25.5625,22.754225,273840000
8/29/2014,25.715,25.725,25.549999,25.625,22.809855,178380000
9/2/2014,25.764999,25.934999,25.68,25.825001,22.987877,214256000
9/3/2014,25.775,25.799999,24.645,24.735001,22.017633,501684000
9/4/2014,24.7125,25.022499,24.4475,24.530001,21.835159,342872000
9/5/2014,24.700001,24.8475,24.577499,24.7425,22.024307,233828000
9/8/2014,24.825001,24.827499,24.512501,24.59,21.888559,185426800
9/9/2014,24.77,25.77,24.035,24.497499,21.806221,759385200
9/10/2014,24.502501,25.2775,24.440001,25.25,22.476059,403478400
9/11/2014,25.102501,25.360001,24.905001,25.3575,22.571737,249412400
9/12/2014,25.3025,25.547501,25.27,25.415001,22.622925,250504400
9/15/2014,25.702499,25.762501,25.360001,25.407499,22.616253,245266000
9/16/2014,24.950001,25.315001,24.7225,25.215,22.444901,267632400
9/17/2014,25.317499,25.450001,25.147499,25.395,22.605125,243706000
9/18/2014,25.4825,25.5875,25.389999,25.4475,22.651855,149197600
9/19/2014,25.5725,25.5875,25.125,25.24,22.467154,283609600
9/22/2014,25.450001,25.535,25.145,25.264999,22.489401,211153600
9/23/2014,25.15,25.735001,25.135,25.66,22.841009,253608800
9/24/2014,25.540001,25.7125,25.299999,25.4375,22.642956,240687200
9/25/2014,25.127501,25.1775,24.43,24.467501,21.779518,400368000
9/26/2014,24.6325,25.1875,24.6,25.1875,22.42042,249482000
9/29/2014,24.6625,25.110001,24.657499,25.0275,22.277994,199065200
9/30/2014,25.202499,25.385,25.1325,25.1875,22.42042,221056400
10/1/2014,25.147499,25.172501,24.674999,24.795,22.071041,205965200
10/2/2014,24.817499,25.055,24.51,24.975,22.231262,191031200
10/3/2014,24.860001,25.0525,24.76,24.905001,22.168953,173878400
10/6/2014,24.987499,25.1625,24.855,24.905001,22.168953,148204800
10/7/2014,24.8575,25.030001,24.682501,24.6875,21.975349,168376800
10/8/2014,24.690001,25.2775,24.577499,25.200001,22.431549,229618800
10/9/2014,25.385,25.594999,25.1525,25.254999,22.480501,309506000
10/10/2014,25.172501,25.5075,25.075001,25.182501,22.415962,265326400
10/13/2014,25.3325,25.445,24.952499,24.952499,22.211239,214333600
10/14/2014,25.0975,25.129999,24.6425,24.6875,21.975349,254754400
10/15/2014,24.4925,24.7875,23.795,24.385,21.706079,403734400
10/16/2014,23.887501,24.43,23.852501,24.065001,21.421236,288618000
10/17/2014,24.375,24.75,24.202499,24.4175,21.73501,272718800
10/20/2014,24.58,24.99,24.555,24.940001,22.200108,310069200
10/21/2014,25.754999,25.754999,25.317499,25.6175,22.803183,378495600
10/22/2014,25.709999,26.0275,25.65,25.747499,22.9189,273052400
10/23/2014,26.02,26.262501,25.907499,26.2075,23.328363,284298800
10/24/2014,26.295,26.372499,26.1325,26.305,23.415152,188215600
10/27/2014,26.2125,26.370001,26.174999,26.2775,23.390669,136750800
10/28/2014,26.35,26.684999,26.3375,26.684999,23.75341,192243600
10/29/2014,26.6625,26.842501,26.59,26.834999,23.886929,210751600
10/30/2014,26.74,26.8375,26.475,26.745001,23.806812,162619200
10/31/2014,27.002501,27.01,26.8025,27,24.033802,178557200
11/3/2014,27.055,27.575001,27.002501,27.35,24.345348,209130400
11/4/2014,27.34,27.372499,26.93,27.15,24.16732,166297600
11/5/2014,27.275,27.325001,27.032499,27.215,24.22518,149743600
11/6/2014,27.15,27.1975,26.950001,27.174999,24.294464,139874000
11/7/2014,27.1875,27.33,27.137501,27.252501,24.363752,134766000
11/10/2014,27.254999,27.3325,27.1675,27.2075,24.323517,108782000
11/11/2014,27.174999,27.4375,27.1,27.424999,24.51796,109769200
11/12/2014,27.344999,27.8575,27.342501,27.8125,24.864389,187769600
11/13/2014,27.950001,28.362499,27.9,28.205,25.215284,238091600
11/14/2014,28.2875,28.547501,27.8025,28.545,25.519247,176254400
11/17/2014,28.567499,29.32,28.325001,28.497499,25.476784,186986800
11/18/2014,28.485001,28.922501,28.4725,28.8675,25.807556,176896000
11/19/2014,28.860001,28.934999,28.450001,28.6675,25.628757,167476800
11/20/2014,28.727501,29.215,28.7125,29.077499,25.995302,173582000
11/21/2014,29.377501,29.3925,29.0075,29.1175,26.031059,228717200
11/24/2014,29.2125,29.692499,29.155001,29.657499,26.513817,189803200
11/25/2014,29.7675,29.9375,29.362499,29.4,26.283609,275361600
11/26/2014,29.485001,29.775,29.4575,29.75,26.596512,163073200
11/28/2014,29.817499,29.85,29.512501,29.7325,26.58087,99257600
12/1/2014,29.702499,29.8125,27.817499,28.7675,25.718161,335256000
12/2/2014,28.375,28.9375,28.1875,28.657499,25.619816,237395600
12/3/2014,28.9375,29.0875,28.7775,28.9825,25.910364,172253600
12/4/2014,28.942499,29.299999,28.8225,28.872499,25.812033,168178000
12/5/2014,28.997499,29.02,28.66,28.75,25.702517,153275600
12/8/2014,28.525,28.6625,27.905001,28.1,25.121416,230659600
12/9/2014,27.547501,28.575001,27.3375,28.530001,25.505835,240832000
12/10/2014,28.602501,28.7125,27.885,27.987499,25.020844,178261200
12/11/2014,28.065001,28.450001,27.834999,27.905001,24.947084,165606800
12/12/2014,27.615,27.967501,27.395,27.432501,24.52467,224112400
12/15/2014,27.674999,27.9,26.5875,27.057501,24.189426,268872400
12/16/2014,26.592501,27.540001,26.565001,26.6875,23.858643,243162800
12/17/2014,26.780001,27.459999,26.705,27.352501,24.453146,213647200
12/18/2014,27.967501,28.1625,27.665001,28.1625,25.177288,236024800
12/19/2014,28.065001,28.309999,27.915001,27.945,24.982849,353719200
12/22/2014,28.040001,28.372499,27.9925,28.235001,25.242109,180670000
12/23/2014,28.307501,28.3325,28.115,28.135,25.152706,104113600
12/24/2014,28.145,28.1775,28.002501,28.002501,25.034246,57918400
12/26/2014,28.025,28.629999,28.002501,28.497499,25.476784,134884000
12/29/2014,28.4475,28.692499,28.424999,28.477501,25.458904,110395600
12/30/2014,28.41,28.48,28.0275,28.129999,25.148235,119526000
12/31/2014,28.205,28.282499,27.5525,27.594999,24.669945,165613600
1/2/2015,27.8475,27.860001,26.8375,27.3325,24.43527,212818400
1/5/2015,27.0725,27.1625,26.352501,26.5625,23.746897,257142000
1/6/2015,26.635,26.8575,26.157499,26.565001,23.749125,263188400
1/7/2015,26.799999,27.049999,26.674999,26.9375,24.08214,160423600
1/8/2015,27.307501,28.0375,27.174999,27.9725,25.007429,237458000
1/9/2015,28.1675,28.3125,27.5525,28.002501,25.034246,214798000
1/12/2015,28.15,28.157499,27.200001,27.3125,24.417397,198603200
1/13/2015,27.8575,28.200001,27.227501,27.555,24.634182,268367600
1/14/2015,27.26,27.622499,27.125,27.450001,24.540316,195826400
1/15/2015,27.5,27.514999,26.665001,26.705,23.874287,240056000
1/16/2015,26.7575,26.895,26.299999,26.497499,23.68878,314053200
1/20/2015,26.959999,27.2425,26.625,27.18,24.298929,199599600
1/21/2015,27.237499,27.764999,27.067499,27.387501,24.484438,194303600
1/22/2015,27.565001,28.1175,27.43,28.1,25.121416,215185600
1/23/2015,28.075001,28.4375,27.8825,28.245001,25.251041,185859200
1/26/2015,28.434999,28.59,28.200001,28.275,25.277868,222460000
1/27/2015,28.105,28.120001,27.2575,27.285,24.392807,382274800
1/28/2015,29.407499,29.530001,28.827499,28.827499,25.771805,585908400
1/29/2015,29.08,29.797501,28.889999,29.725,26.574167,337745600
1/30/2015,29.6,30,29.2125,29.290001,26.18528,334982000
2/2/2015,29.512501,29.7925,29.02,29.657499,26.513817,250956400
2/3/2015,29.625,29.772499,29.4025,29.6625,26.518293,207662800
2/4/2015,29.625,30.127501,29.577499,29.889999,26.721676,280598800
2/5/2015,30.004999,30.057501,29.8125,29.985001,26.912405,168984800
2/6/2015,30.004999,30.0625,29.612499,29.7325,26.685776,174826400
2/9/2015,29.637501,29.959999,29.6075,29.93,26.863037,155559200
2/10/2015,30.0425,30.5375,30.040001,30.504999,27.379118,248034000
2/11/2015,30.692499,31.23,30.625,31.219999,28.020844,294247200
2/12/2015,31.514999,31.870001,31.3925,31.615,28.375372,297898000
2/13/2015,31.82,31.82,31.4125,31.77,28.514492,217088800
2/17/2015,31.872499,32.220001,31.73,31.9575,28.682777,252609600
2/18/2015,31.907499,32.195,31.862499,32.18,28.882475,179566800
2/19/2015,32.119999,32.2575,32.0825,32.112499,28.821894,149449600
2/20/2015,32.154999,32.375,32.012501,32.375,29.057497,195793600
2/23/2015,32.505001,33.25,32.415001,33.25,29.842834,283896400
2/24/2015,33.235001,33.400002,32.7925,33.0425,29.656597,276912400
2/25/2015,32.889999,32.900002,32.037498,32.197498,28.898184,298846800
2/26/2015,32.197498,32.717499,31.6525,32.605,29.263926,365150000
2/27/2015,32.5,32.642502,32.060001,32.115002,28.824135,248059200
3/2/2015,32.3125,32.57,32.075001,32.272499,28.965492,192386800
3/3/2015,32.240002,32.380001,32.022499,32.34,29.026077,151265200
3/4/2015,32.275002,32.389999,32.080002,32.134998,28.842089,126665200
3/5/2015,32.145,32.1875,31.440001,31.602501,28.364157,226068400
3/6/2015,32.099998,32.342499,31.565001,31.65,28.406784,291368400
3/9/2015,31.99,32.392502,31.264999,31.785,28.527956,354114000
3/10/2015,31.602501,31.805,30.950001,31.127501,27.937828,275426400
3/11/2015,31.1875,31.192499,30.5275,30.559999,27.428478,275756000
3/12/2015,30.577499,31.225,30.407499,31.112499,27.924364,193450800
3/13/2015,31.1,31.35,30.645,30.897499,27.7314,207309200
3/16/2015,30.969999,31.237499,30.717501,31.237499,28.036554,143497200
3/17/2015,31.475,31.83,31.4125,31.76,28.50552,204092400
3/18/2015,31.75,32.290001,31.592501,32.1175,28.82638,261083600
3/19/2015,32.1875,32.3125,31.85,31.875,28.60873,183238000
3/20/2015,32.0625,32.099998,31.290001,31.475,28.249722,274780400
3/23/2015,31.780001,31.9625,31.629999,31.8025,28.543655,150838800
3/24/2015,31.807501,32.009998,31.639999,31.672501,28.426979,131369200
3/25/2015,31.635,31.705,30.844999,30.844999,27.684277,206620800
3/26/2015,30.690001,31.219999,30.65,31.059999,27.877243,190291600
3/27/2015,31.1425,31.174999,30.727501,30.8125,27.655102,158184800
3/30/2015,31.012501,31.6,31,31.592501,28.355177,188398800
3/31/2015,31.522499,31.622499,31.09,31.1075,27.919876,168362400
4/1/2015,31.205,31.280001,30.775,31.0625,27.879488,162485600
4/2/2015,31.2575,31.389999,31.047501,31.33,28.119579,128880400
4/6/2015,31.1175,31.877501,31.0825,31.8375,28.575077,148776000
4/7/2015,31.91,32.029999,31.495001,31.502501,28.274401,140049200
4/8/2015,31.4625,31.6,31.2425,31.4,28.182404,149316800
4/9/2015,31.4625,31.645,31.165001,31.639999,28.397814,129936000
4/10/2015,31.487499,31.8025,31.315001,31.775,28.518976,160752000
4/13/2015,32.092499,32.142502,31.6525,31.7125,28.462877,145460400
4/14/2015,31.75,31.8225,31.477501,31.575001,28.33947,102098400
4/15/2015,31.602501,31.782499,31.502501,31.695,28.447174,115881600
4/16/2015,31.57,31.775,31.5275,31.5425,28.310299,113476000
4/17/2015,31.387501,31.535,31.115,31.1875,27.991671,207828000
4/20/2015,31.3925,32.029999,31.2925,31.9,28.631168,188217200
4/21/2015,32.025002,32.049999,31.6675,31.727501,28.476345,129740400
4/22/2015,31.747499,32.217499,31.58,32.154999,28.860039,150618000
4/23/2015,32.075001,32.605,32.035,32.4175,29.095644,183083600
4/24/2015,32.622501,32.657501,32.307499,32.57,29.232515,178103600
4/27/2015,33.077499,33.282501,32.787498,33.162498,29.764303,387816800
4/28/2015,33.615002,33.634998,32.392502,32.639999,29.295338,475696000
4/29/2015,32.540001,32.897499,32.075001,32.16,28.864529,253544400
4/30/2015,32.16,32.16,31.145,31.2875,28.081432,332781600
5/1/2015,31.525,32.532501,31.325001,32.237499,28.934084,234050400
5/4/2015,32.375,32.642502,32.064999,32.174999,28.877991,203953200
5/5/2015,32.037498,32.112499,31.445,31.450001,28.227283,197085600
5/6/2015,31.639999,31.6875,30.84,31.252501,28.050016,288564000
5/7/2015,31.192499,31.52,31.004999,31.315001,28.223518,175763600
5/8/2015,31.67,31.905001,31.5275,31.905001,28.755264,222201600
5/11/2015,31.8475,31.889999,31.407499,31.58,28.462353,168143200
5/12/2015,31.4,31.719999,31.205,31.467501,28.36096,192640000
5/13/2015,31.5375,31.797501,31.467501,31.502501,28.392506,138776800
5/14/2015,31.852501,32.237499,31.790001,32.237499,29.054947,180814000
5/15/2015,32.267502,32.372501,32.052502,32.192501,29.014389,152832000
5/18/2015,32.095001,32.68,32.09,32.547501,29.334335,203531600
5/19/2015,32.672501,32.720001,32.41,32.517502,29.307304,178532800
5/20/2015,32.5,32.744999,32.334999,32.514999,29.305042,145819600
5/21/2015,32.517502,32.907501,32.4575,32.8475,29.604725,158921600
5/22/2015,32.900002,33.2425,32.849998,33.134998,29.863844,182384000
5/26/2015,33.150002,33.227501,32.279999,32.404999,29.205908,282790400
5/27/2015,32.584999,33.064999,32.512501,33.009998,29.751179,183332800
5/28/2015,32.965,32.987499,32.775002,32.945,29.692595,122933200
5/29/2015,32.807499,32.862499,32.474998,32.57,29.354614,203538000
6/1/2015,32.57,32.8475,32.512501,32.634998,29.413198,128451200
6/2/2015,32.465,32.665001,32.330002,32.490002,29.282513,134670400
6/3/2015,32.665001,32.735001,32.474998,32.529999,29.318565,123934000
6/4/2015,32.395,32.645,32.227501,32.34,29.147322,153800400
6/5/2015,32.375,32.422501,32.09,32.162498,28.987347,142507200
6/8/2015,32.224998,32.302502,31.7075,31.950001,28.795826,210699200
6/9/2015,31.674999,32.02,31.405001,31.855,28.710207,224301600
6/10/2015,31.98,32.334999,31.9625,32.220001,29.039171,156349200
6/11/2015,32.294998,32.544998,32.119999,32.147499,28.973827,141563600
6/12/2015,32.047501,32.0825,31.7775,31.7925,28.653875,147544800
6/15/2015,31.525,31.809999,31.4275,31.73,28.597544,175955600
6/16/2015,31.7575,31.9625,31.592501,31.9,28.750763,125976400
6/17/2015,31.93,31.969999,31.684999,31.825001,28.683165,131672400
6/18/2015,31.807501,32.077499,31.805,31.969999,28.81385,141628800
6/19/2015,31.9275,31.955,31.6,31.65,28.52544,218867600
6/22/2015,31.872499,32.014999,31.77,31.9025,28.753012,136157200
6/23/2015,31.870001,31.9025,31.719999,31.7575,28.622334,121075600
6/24/2015,31.8025,32.450001,31.780001,32.0275,28.865673,221123600
6/25/2015,32.215,32.299999,31.875,31.875,28.728231,127752400
6/26/2015,31.9175,31.997499,31.627501,31.6875,28.559244,176267200
6/29/2015,31.365,31.6175,31.120001,31.1325,28.059029,196645600
6/30/2015,31.3925,31.530001,31.215,31.3575,28.261814,177482800
7/1/2015,31.725,31.735001,31.497499,31.65,28.52544,120955200
7/2/2015,31.6075,31.672501,31.442499,31.610001,28.489388,108844000
7/6/2015,31.235001,31.557501,31.2125,31.5,28.390257,112241600
7/7/2015,31.4725,31.5375,30.942499,31.422501,28.320396,187787200
7/8/2015,31.120001,31.16,30.635,30.6425,27.617403,243046400
7/9/2015,30.9625,31.014999,29.805,30.0175,27.05411,314380000
7/10/2015,30.485001,30.9625,30.3025,30.82,27.777388,245418000
7/13/2015,31.2575,31.440001,31.08,31.415001,28.313641,165762000
7/14/2015,31.51,31.592501,31.26,31.4025,28.302385,127072400
7/15/2015,31.43,31.7875,31.395,31.705,28.575014,134596800
7/16/2015,31.934999,32.142502,31.8375,32.127499,28.955803,144889600
7/17/2015,32.27,32.404999,32.077499,32.404999,29.205908,184658800
7/20/2015,32.7425,33.2425,32.674999,33.017502,29.757944,235600800
7/21/2015,33.212502,33.23,32.580002,32.6875,29.46052,307025600
7/22/2015,30.497499,31.375,30.497499,31.305,28.214508,461802400
7/23/2015,31.549999,31.772499,31.264999,31.290001,28.200979,203998000
7/24/2015,31.33,31.434999,30.975,31.125,28.052275,168649200
7/27/2015,30.772499,30.9025,30.530001,30.692499,27.662474,177822000
7/28/2015,30.844999,30.977501,30.637501,30.844999,27.799915,134472400
7/29/2015,30.7875,30.875,30.567499,30.747499,27.712046,148046800
7/30/2015,30.58,30.6425,30.4275,30.592501,27.572346,134513200
7/31/2015,30.65,30.66,30.227501,30.325001,27.331251,171540000
8/3/2015,30.375,30.6425,29.379999,29.610001,26.68684,279904000
8/4/2015,29.355,29.424999,28.3125,28.66,25.830616,496554400
8/5/2015,28.237499,29.360001,28.025,28.85,26.001862,397250400
8/6/2015,28.9925,29.125,28.530001,28.782499,26.058449,211612000
8/7/2015,28.645,29.0625,28.625,28.879999,26.146721,154681600
8/10/2015,29.1325,29.997499,29.1325,29.93,27.097347,219806400
8/11/2015,29.452499,29.545,28.3325,28.372499,25.687254,388331200
8/12/2015,28.1325,28.855,27.407499,28.809999,26.083345,404870000
8/13/2015,29.01,29.1,28.635,28.7875,26.062977,194143200
8/14/2015,28.58,29.077499,28.502501,28.99,26.246311,171718000
8/17/2015,29.01,29.4125,28.875,29.290001,26.517927,163538800
8/18/2015,29.1075,29.360001,29.002501,29.125,26.36854,138242800
8/19/2015,29.025,29.129999,28.67,28.752501,26.031292,193146000
8/20/2015,28.52,28.5875,27.907499,28.1625,25.497124,274006400
8/21/2015,27.6075,27.975,26.4125,26.440001,23.937653,513102000
8/24/2015,23.717501,27.200001,23,25.780001,23.340117,648825200
8/25/2015,27.7775,27.7775,25.875,25.934999,23.480442,414406400
8/26/2015,26.772499,27.4725,26.262501,27.422501,24.827162,387098400
8/27/2015,28.057501,28.309999,27.504999,28.23,25.558241,338464400
8/28/2015,28.0425,28.327499,27.885,28.3225,25.641985,212657600
8/31/2015,28.0075,28.6325,28,28.190001,25.522026,224917200
9/1/2015,27.5375,27.969999,26.84,26.93,24.381275,307383600
9/2/2015,27.557501,28.084999,27.282499,28.084999,25.42696,247555200
9/3/2015,28.122499,28.195,27.51,27.592501,24.981073,212935600
9/4/2015,27.2425,27.612499,27.127501,27.317499,24.732101,199985200
9/8/2015,27.9375,28.139999,27.58,28.077499,25.420172,219374400
9/9/2015,28.440001,28.504999,27.442499,27.5375,24.93128,340043200
